Date,Speed,Voltage,PWM,Current,Power,Battery level,Total mileage,Temperature,Pitch,Roll
24.11.2021 12:27:46.025,7.01,53.10,13.38,3.60,191.16,72,2563.732,23.0,0.00,0.00
24.11.2021 12:27:46.301,7.01,53.15,13.31,3.60,191.16,72,2563.734,23.0,0.00,0.00
24.11.2021 12:27:46.504,6.98,53.15,13.31,2.99,158.92,72,2563.734,23.0,0.00,0.00
24.11.2021 12:27:46.811,6.98,53.15,13.31,2.99,158.92,72,2563.734,23.0,0.00,0.00
24.11.2021 12:27:47.081,6.98,53.73,8.38,2.99,158.92,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:47.283,4.44,53.73,8.38,-0.97,52.12,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:47.619,4.44,53.73,8.38,-0.97,52.12,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:47.886,4.44,53.59,4.39,0.07,52.12,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:48.127,2.32,53.59,4.39,0.07,3.75,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:48.492,2.32,53.59,4.39,0.07,3.75,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:48.694,2.32,53.48,0.93,0.08,4.28,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:49.002,0.49,53.48,0.93,0.08,4.28,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:49.265,0.49,53.48,0.93,0.08,4.28,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:49.475,0.49,53.51,0.00,0.16,8.56,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:49.714,0.00,53.51,0.00,0.16,8.56,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:49.924,0.00,53.51,0.00,0.16,8.56,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:50.284,0.00,53.50,0.00,0.16,8.56,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:50.584,0.00,53.50,0.00,0.16,8.56,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:50.823,0.00,53.50,0.00,0.16,8.56,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:51.064,0.00,53.51,0.00,0.17,9.10,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:51.287,0.00,53.51,0.00,0.17,9.10,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:51.547,0.00,53.51,0.00,0.17,9.10,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:51.858,0.00,53.51,0.00,0.17,9.10,72,2563.735,23.0,0.00,0.00
24.11.2021 12:27:52.446,0.00,53.51,0.00,0.16,8.56,72,2563.735,23.0,0.00,0.00
